,cu,ce
1780.0416666666665,,
1780.125,,
1780.2083333333333,,
1780.2916666666665,,
1780.375,,
1780.4583333333333,,
1780.5416666666665,,
1780.625,,
1780.7083333333333,,
1780.7916666666665,,
1780.875,,
1780.9583333333333,,
1781.0416666666665,,
1781.125,,
1781.2083333333333,,
1781.2916666666665,,
1781.375,,
1781.4583333333333,,
1781.5416666666665,,
1781.625,,
1781.7083333333333,,
1781.7916666666665,,
1781.875,,
1781.9583333333333,,
1782.0416666666665,,
1782.125,,
1782.2083333333333,,
1782.2916666666665,,
1782.375,,
1782.4583333333333,,
1782.5416666666665,,
1782.625,,
1782.7083333333333,,
1782.7916666666665,,
1782.875,,
1782.9583333333333,,
1783.0416666666665,,
1783.125,,
1783.2083333333333,,
1783.2916666666665,,
1783.375,,
1783.4583333333333,,
1783.5416666666665,,
1783.625,,
1783.7083333333333,,
1783.7916666666665,,
1783.875,,
1783.9583333333333,,
1784.0416666666665,,
1784.125,,
1784.2083333333333,,
1784.2916666666665,,
1784.375,,
1784.4583333333333,,
1784.5416666666665,,
1784.625,,
1784.7083333333333,,
1784.7916666666665,,
1784.875,,
1784.9583333333333,,
1785.0416666666665,,
1785.125,,
1785.2083333333333,,
1785.2916666666665,,
1785.375,,
1785.4583333333333,,
1785.5416666666665,,
1785.625,,
1785.7083333333333,,
1785.7916666666665,,
1785.875,,
1785.9583333333333,,
1786.0416666666665,,
1786.125,,
1786.2083333333333,,
1786.2916666666665,,
1786.375,,
1786.4583333333333,,
1786.5416666666665,,
1786.625,,
1786.7083333333333,,
1786.7916666666665,,
1786.875,,
1786.9583333333333,,
1787.0416666666665,,
1787.125,,
1787.2083333333333,,
1787.2916666666665,,
1787.375,,
1787.4583333333333,,
1787.5416666666665,,
1787.625,,
1787.7083333333333,,
1787.7916666666665,,
1787.875,,
1787.9583333333333,,
1788.0416666666665,,
1788.125,,
1788.2083333333333,,
1788.2916666666665,,
1788.375,,
1788.4583333333333,,
1788.5416666666665,,
1788.625,,
1788.7083333333333,,
1788.7916666666665,,
