,time,breakpoint,adjustment,segment_mean
123,1790-04-01,False,0.15288162231445312,-0.042675391391471584
124,1790-05-01,False,0.09042231241861981,-0.042675391391471584
125,1790-06-01,False,0.05514399210611981,-0.042675391391471584
126,1790-07-01,False,0.036385854085286454,-0.042675391391471584
127,1790-08-01,False,0.0814501444498698,-0.042675391391471584
128,1790-09-01,False,0.08344395955403647,-0.042675391391471584
129,1790-10-01,False,0.03168614705403647,-0.042675391391471584
130,1790-11-01,False,0.05121739705403647,-0.042675391391471584
131,1790-12-01,False,0.04224522908528646,-0.042675391391471584
132,1791-01-01,False,-0.03316370646158854,-0.042675391391471584
133,1791-02-01,False,-0.0728772481282552,-0.042675391391471584
134,1791-03-01,False,-0.041351318359375014,-0.042675391391471584
135,1791-04-01,False,-0.05294799804687497,-0.042675391391471584
136,1791-05-01,False,-0.038909912109375,-0.042675391391471584
137,1791-06-01,False,-0.027842203776041657,-0.042675391391471584
138,1791-07-01,False,-0.013722737630208343,-0.042675391391471584
139,1791-08-01,False,-0.05372111002604163,-0.042675391391471584
140,1791-09-01,False,-0.064361572265625,-0.042675391391471584
141,1791-10-01,False,-0.038360595703125,-0.042675391391471584
142,1791-11-01,False,-0.020538330078125,-0.042675391391471584
143,1791-12-01,False,-0.027069091796875,-0.042675391391471584
144,1792-01-01,False,-0.01139322916666663,-0.042675391391471584
145,1792-02-01,False,-0.01971435546875,-0.042675391391471584
146,1792-03-01,False,-0.06195068359375,-0.042675391391471584
147,1792-04-01,False,-0.05556233723958337,-0.042675391391471584
148,1792-05-01,False,-0.0018513997395832593,-0.042675391391471584
149,1792-06-01,False,0.01411946614583337,-0.042675391391471584
150,1792-07-01,True,0.025655110677083343,-0.23068605843236892
151,1792-08-01,False,0.024759928385416685,-0.23068605843236892
152,1792-09-01,False,0.07629394531249999,-0.23068605843236892
153,1792-10-01,False,0.07324218750000003,-0.23068605843236892
154,1792-11-01,False,0.035888671875,-0.23068605843236892
155,1792-12-01,False,0.01996866861979163,-0.23068605843236892
156,1793-01-01,False,0.05089314778645837,-0.23068605843236892
157,1793-02-01,False,0.07408650716145831,-0.23068605843236892
158,1793-03-01,False,0.11589558919270831,-0.23068605843236892
159,1793-04-01,False,0.148529052734375,-0.23068605843236892
160,1793-05-01,False,0.14820353190104169,-0.23068605843236892
161,1793-06-01,False,0.16985066731770834,-0.23068605843236892
162,1793-07-01,False,0.15225219726562497,-0.23068605843236892
163,1793-08-01,False,0.033437093098958315,-0.23068605843236892
164,1793-09-01,False,-0.036468505859375,-0.23068605843236892
165,1793-10-01,False,-0.09721883138020833,-0.23068605843236892
166,1793-11-01,False,-0.098602294921875,-0.23068605843236892
167,1793-12-01,False,-0.19576009114583331,-0.23068605843236892
168,1794-01-01,False,-0.25427246093750006,-0.23068605843236892
169,1794-02-01,False,-0.3230387369791667,-0.23068605843236892
170,1794-03-01,False,-0.36544799804687494,-0.23068605843236892
171,1794-04-01,False,-0.4238789876302083,-0.23068605843236892
172,1794-05-01,False,-0.5037943522135416,-0.23068605843236892
173,1794-06-01,False,-0.5561014811197916,-0.23068605843236892
174,1794-07-01,False,-0.642974853515625,-0.23068605843236892
175,1794-08-01,False,-0.595367431640625,-0.23068605843236892
176,1794-09-01,False,-0.5800679524739585,-0.23068605843236892
177,1794-10-01,False,-0.5468241373697916,-0.23068605843236892
178,1794-11-01,False,-0.560272216796875,-0.23068605843236892
179,1794-12-01,False,-0.610321044921875,-0.23068605843236892
180,1795-01-01,False,-0.6112162272135417,-0.23068605843236892
181,1795-02-01,False,-0.5467020670572917,-0.23068605843236892
182,1795-03-01,False,-0.56396484375,-0.23068605843236892
183,1795-04-01,False,-0.5618489583333333,-0.23068605843236892
184,1795-05-01,False,-0.5357666015625001,-0.23068605843236892
185,1795-06-01,False,-0.5238037109374999,-0.23068605843236892
186,1795-07-01,False,-0.43159993489583337,-0.23068605843236892
187,1795-08-01,False,-0.3770751953125,-0.23068605843236892
188,1795-09-01,False,-0.4122212727864583,-0.23068605843236892
189,1795-10-01,False,-0.32957967122395837,-0.23068605843236892
190,1795-11-01,False,-0.2871602376302083,-0.23068605843236892
191,1795-12-01,False,-0.109588623046875,-0.23068605843236892
192,1796-01-01,False,-0.06926472981770826,-0.23068605843236892
193,1796-02-01,False,-0.105133056640625,-0.23068605843236892
194,1796-03-01,False,-0.07636515299479163,-0.23068605843236892
195,1796-04-01,False,0.023081461588541685,-0.23068605843236892
196,1796-05-01,False,0.084075927734375,-0.23068605843236892
197,1796-06-01,False,0.16504923502604166,-0.23068605843236892
198,1796-07-01,False,0.16154988606770831,-0.23068605843236892
199,1796-08-01,False,0.24124145507812494,-0.23068605843236892
200,1796-09-01,False,0.2904256184895833,-0.23068605843236892
201,1796-10-01,False,0.27264404296875006,-0.23068605843236892
202,1796-11-01,False,0.30378214518229163,-0.23068605843236892
203,1796-12-01,False,0.33149210611979174,-0.23068605843236892
204,1797-01-01,False,0.343231201171875,-0.23068605843236892
205,1797-02-01,False,0.3054300944010417,-0.23068605843236892
206,1797-03-01,False,0.2861410776774089,-0.23068605843236892
207,1797-04-01,False,0.24284680684407556,-0.23068605843236892
208,1797-05-01,False,0.26237805684407545,-0.23068605843236892
209,1797-06-01,False,0.2996501922607422,-0.23068605843236892
210,1797-07-01,False,0.3394044240315755,-0.23068605843236892
211,1797-08-01,False,0.3522421518961589,-0.23068605843236892
212,1797-09-01,False,0.3784465789794922,-0.23068605843236892
213,1797-10-01,False,0.3526897430419922,-0.23068605843236892
214,1797-11-01,False,0.3500347137451172,-0.23068605843236892
215,1797-12-01,False,0.3233013153076172,-0.23068605843236892
216,1798-01-01,False,0.3292624155680339,-0.23068605843236892
217,1798-02-01,False,0.35786755879720045,-0.23068605843236892
218,1798-03-01,False,0.35404459635416663,-0.23068605843236892
219,1798-04-01,False,0.23221842447916669,-0.23068605843236892
220,1798-05-01,False,0.0902099609375,-0.23068605843236892
221,1798-06-01,False,-0.0203857421875,-0.23068605843236892
222,1798-07-01,False,0.20526123046874997,-0.23068605843236892
223,1798-08-01,False,0.11501057942708331,-0.23068605843236892
224,1798-09-01,False,0.10670979817708334,-0.23068605843236892
225,1798-10-01,False,0.058492024739583315,-0.23068605843236892
226,1798-11-01,False,-0.02614339192708326,-0.23068605843236892
227,1798-12-01,False,-0.12038167317708337,-0.23068605843236892
228,1799-01-01,False,-0.23439534505208326,-0.23068605843236892
229,1799-02-01,False,-0.26507568359375,-0.23068605843236892
230,1799-03-01,False,-0.3252970377604165,-0.23068605843236892
231,1799-04-01,False,-0.29022216796875,-0.23068605843236892
232,1799-05-01,False,-0.23699951171875,-0.23068605843236892
233,1799-06-01,False,-0.23406982421875,-0.23068605843236892
234,1799-07-01,False,-0.5274658203125002,-0.23068605843236892
235,1799-08-01,False,-0.5006103515625,-0.23068605843236892
236,1799-09-01,False,-0.5123697916666667,-0.23068605843236892
237,1799-10-01,False,-0.50244140625,-0.23068605843236892
238,1799-11-01,False,-0.496337890625,-0.23068605843236892
239,1799-12-01,False,-0.49363199869791674,-0.23068605843236892
240,1800-01-01,False,-0.5537719726562499,-0.23068605843236892
241,1800-02-01,False,-0.6649373372395833,-0.23068605843236892
242,1800-03-01,False,-0.6057332356770835,-0.23068605843236892
243,1800-04-01,False,-0.5838419596354166,-0.23068605843236892
244,1800-05-01,False,-0.60125732421875,-0.23068605843236892
245,1800-06-01,False,-0.6102091471354166,-0.23068605843236892
246,1800-07-01,False,-0.5709025065104166,-0.23068605843236892
247,1800-08-01,False,-0.5955607096354167,-0.23068605843236892
248,1800-09-01,False,-0.6353963216145834,-0.23068605843236892
249,1800-10-01,False,-0.6522013346354167,-0.23068605843236892
250,1800-11-01,False,-0.664807637532552,-0.23068605843236892
251,1800-12-01,False,-0.6718978881835938,-0.23068605843236892
252,1801-01-01,False,-0.594098409016927,-0.23068605843236892
253,1801-02-01,False,-0.5256576538085938,-0.23068605843236892
254,1801-03-01,False,-0.531964619954427,-0.23068605843236892
255,1801-04-01,False,-0.517194112141927,-0.23068605843236892
256,1801-05-01,False,-0.49416351318359375,-0.23068605843236892
257,1801-06-01,False,-0.49514007568359375,-0.23068605843236892
258,1801-07-01,False,-0.47324879964192706,-0.23068605843236892
259,1801-08-01,False,-0.4922103881835937,-0.23068605843236892
260,1801-09-01,False,-0.42894490559895837,-0.23068605843236892
261,1801-10-01,False,-0.42046101888020826,-0.23068605843236892
262,1801-11-01,False,-0.3897883097330729,-0.23068605843236892
263,1801-12-01,False,-0.3097407023111979,-0.23068605843236892
264,1802-01-01,False,-0.26542917887369794,-0.23068605843236892
265,1802-02-01,False,-0.11731719970703125,-0.23068605843236892
266,1802-03-01,False,-0.12439727783203125,-0.23068605843236892
267,1802-04-01,False,-0.09485626220703125,-0.23068605843236892
268,1802-05-01,False,-0.10926055908203125,-0.23068605843236892
269,1802-06-01,False,-0.00993601481119788,-0.23068605843236892
270,1802-07-01,False,-0.02039337158203125,-0.23068605843236892
271,1802-08-01,False,-0.01038360595703125,-0.23068605843236892
272,1802-09-01,False,-0.04146321614583337,-0.23068605843236892
273,1802-10-01,False,-0.051513671875,-0.23068605843236892
274,1802-11-01,False,-0.08540852864583331,-0.23068605843236892
275,1802-12-01,False,-0.16473388671874994,-0.23068605843236892
276,1803-01-01,False,-0.18699137369791669,-0.23068605843236892
277,1803-02-01,False,-0.33571370442708337,-0.23068605843236892
278,1803-03-01,False,-0.38340250651041663,-0.23068605843236892
279,1803-04-01,False,-0.4564412434895833,-0.23068605843236892
280,1803-05-01,False,-0.4510701497395833,-0.23068605843236892
281,1803-06-01,False,-0.5462443033854166,-0.23068605843236892
282,1803-07-01,False,-0.6048787434895833,-0.23068605843236892
283,1803-08-01,False,-0.5509236653645834,-0.23068605843236892
284,1803-09-01,False,-0.5337117513020833,-0.23068605843236892
285,1803-10-01,False,-0.489990234375,-0.23068605843236892
286,1803-11-01,False,-0.5180257161458334,-0.23068605843236892
287,1803-12-01,False,-0.49222819010416663,-0.23068605843236892
288,1804-01-01,False,-0.5140380859375,-0.23068605843236892
289,1804-02-01,False,-0.547607421875,-0.23068605843236892
290,1804-03-01,False,-0.5645345052083334,-0.23068605843236892
291,1804-04-01,False,-0.5000406901041666,-0.23068605843236892
292,1804-05-01,False,-0.49744669596354163,-0.23068605843236892
293,1804-06-01,False,-0.48929850260416663,-0.23068605843236892
294,1804-07-01,False,-0.46610514322916663,-0.23068605843236892
295,1804-08-01,False,-0.5548095703125,-0.23068605843236892
296,1804-09-01,False,-0.5748799641927084,-0.23068605843236892
297,1804-10-01,False,-0.594085693359375,-0.23068605843236892
298,1804-11-01,False,-0.5892842610677084,-0.23068605843236892
299,1804-12-01,False,-0.5476175944010417,-0.23068605843236892
300,1805-01-01,False,-0.4987080891927083,-0.23068605843236892
301,1805-02-01,False,-0.41207885742187494,-0.23068605843236892
302,1805-03-01,False,-0.321014404296875,-0.23068605843236892
303,1805-04-01,False,-0.34135945638020837,-0.23068605843236892
304,1805-05-01,False,-0.3359781901041667,-0.23068605843236892
305,1805-06-01,False,-0.34534708658854163,-0.23068605843236892
306,1805-07-01,False,-0.35047403971354163,-0.23068605843236892
307,1805-08-01,False,-0.3208872477213542,-0.23068605843236892
308,1805-09-01,False,-0.28824361165364576,-0.23068605843236892
309,1805-10-01,False,-0.32165018717447913,-0.23068605843236892
310,1805-11-01,False,-0.3076527913411458,-0.23068605843236892
311,1805-12-01,False,-0.35530090332031244,-0.23068605843236892
312,1806-01-01,False,-0.3562164306640625,-0.23068605843236892
313,1806-02-01,False,-0.3267974853515625,-0.23068605843236892
314,1806-03-01,False,-0.39861551920572924,-0.23068605843236892
315,1806-04-01,False,-0.4389394124348958,-0.23068605843236892
316,1806-05-01,False,-0.48040262858072924,-0.23068605843236892
317,1806-06-01,False,-0.5050201416015625,-0.23068605843236892
318,1806-07-01,False,-0.5147857666015625,-0.23068605843236892
319,1806-08-01,False,-0.5184122721354167,-0.23068605843236892
320,1806-09-01,False,-0.5180473327636719,-0.23068605843236892
321,1806-10-01,False,-0.4966443379720052,-0.23068605843236892
322,1806-11-01,False,-0.45509974161783856,-0.23068605843236892
323,1806-12-01,False,-0.39247767130533856,-0.23068605843236892
324,1807-01-01,False,-0.4321301778157552,-0.23068605843236892
325,1807-02-01,False,-0.4726982116699219,-0.23068605843236892
326,1807-03-01,False,-0.40478642781575525,-0.23068605843236892
327,1807-04-01,False,-0.34887822469075525,-0.23068605843236892
328,1807-05-01,False,-0.30981572469075525,-0.23068605843236892
329,1807-06-01,False,-0.2511812845865885,-0.23068605843236892
330,1807-07-01,False,-0.20959599812825525,-0.23068605843236892
331,1807-08-01,False,-0.18567021687825513,-0.23068605843236892
332,1807-09-01,False,-0.20499674479166674,-0.23068605843236892
333,1807-10-01,False,-0.195068359375,-0.23068605843236892
334,1807-11-01,False,-0.18412272135416674,-0.23068605843236892
335,1807-12-01,False,-0.18607584635416663,-0.23068605843236892
336,1808-01-01,False,-0.17020924886067712,-0.23068605843236892
337,1808-02-01,False,-0.15975189208984375,-0.23068605843236892
338,1808-03-01,False,-0.19551849365234375,-0.23068605843236892
339,1808-04-01,False,-0.20479583740234375,-0.23068605843236892
340,1808-05-01,False,-0.19295501708984364,-0.23068605843236892
341,1808-06-01,False,-0.19759368896484375,-0.23068605843236892
342,1808-07-01,False,-0.209637959798177,-0.23068605843236892
343,1808-08-01,False,-0.24503835042317712,-0.23068605843236892
344,1808-09-01,False,-0.19970957438151044,-0.23068605843236892
345,1808-10-01,False,-0.2047551472981771,-0.23068605843236892
346,1808-11-01,False,-0.21566009521484375,-0.23068605843236892
347,1808-12-01,False,-0.25057220458984375,-0.23068605843236892
348,1809-01-01,False,-0.2768961588541667,-0.23068605843236892
349,1809-02-01,False,-0.30586751302083337,-0.23068605843236892
350,1809-03-01,False,-0.2968749999999999,-0.23068605843236892
351,1809-04-01,False,-0.3298339843749999,-0.23068605843236892
352,1809-05-01,False,-0.35103352864583337,-0.23068605843236892
353,1809-06-01,False,-0.38871256510416663,-0.23068605843236892
354,1809-07-01,False,-0.38972981770833337,-0.23068605843236892
355,1809-08-01,False,-0.40372721354166663,-0.23068605843236892
356,1809-09-01,False,-0.4406738281250001,-0.23068605843236892
357,1809-10-01,False,-0.4106445312500001,-0.23068605843236892
358,1809-11-01,False,-0.40167236328125006,-0.23068605843236892
359,1809-12-01,False,-0.38580322265625,-0.23068605843236892
360,1810-01-01,False,-0.33813985188802087,-0.23068605843236892
361,1810-02-01,False,-0.2806854248046876,-0.23068605843236892
362,1810-03-01,False,-0.2145233154296875,-0.23068605843236892
363,1810-04-01,False,-0.16579691569010413,-0.23068605843236892
364,1810-05-01,False,-0.1446380615234375,-0.23068605843236892
365,1810-06-01,False,-0.10183207194010413,-0.23068605843236892
366,1810-07-01,False,-0.09121195475260413,-0.23068605843236892
367,1810-08-01,False,-0.04238382975260413,-0.23068605843236892
368,1810-09-01,False,-0.0314788818359375,-0.23068605843236892
369,1810-10-01,False,-0.0368499755859375,-0.23068605843236892
370,1810-11-01,False,-0.00496927897135413,-0.23068605843236892
371,1810-12-01,False,0.008783976236979171,-0.23068605843236892
372,1811-01-01,False,0.04970804850260416,-0.23068605843236892
373,1811-02-01,False,0.012395222981770836,-0.23068605843236892
374,1811-03-01,False,-0.0019276936848958287,-0.23068605843236892
375,1811-04-01,False,0.0047760009765625,-0.23068605843236892
376,1811-05-01,False,0.033462524414062486,-0.23068605843236892
377,1811-06-01,False,0.030939737955729185,-0.23068605843236892
378,1811-07-01,False,0.0254058837890625,-0.23068605843236892
379,1811-08-01,False,0.052831013997395815,-0.23068605843236892
380,1811-09-01,False,0.0634918212890625,-0.23068605843236892
381,1811-10-01,False,0.07822163899739584,-0.23068605843236892
382,1811-11-01,False,0.07268778483072917,-0.23068605843236892
383,1811-12-01,False,0.10284932454427084,-0.23068605843236892
384,1812-01-01,False,0.09132893880208331,-0.23068605843236892
385,1812-02-01,False,0.08909098307291669,-0.23068605843236892
386,1812-03-01,False,0.08689371744791669,-0.23068605843236892
387,1812-04-01,False,0.1024627685546875,-0.23068605843236892
388,1812-05-01,False,0.09896341959635413,-0.23068605843236892
389,1812-06-01,False,0.10059102376302087,-0.23068605843236892
390,1812-07-01,False,0.1178436279296875,-0.23068605843236892
391,1812-08-01,False,0.09033711751302076,-0.23068605843236892
392,1812-09-01,False,0.0790252685546875,-0.23068605843236892
393,1812-10-01,False,0.0626678466796875,-0.23068605843236892
394,1812-11-01,False,0.06250508626302076,-0.23068605843236892
395,1812-12-01,False,0.0692901611328125,-0.23068605843236892
396,1813-01-01,False,0.0992279052734375,-0.23068605843236892
397,1813-02-01,False,0.17426045735677087,-0.23068605843236892
398,1813-03-01,False,0.1865081787109375,-0.23068605843236892
399,1813-04-01,False,0.19013468424479169,-0.23068605843236892
400,1813-05-01,False,0.21430460611979163,-0.23068605843236892
401,1813-06-01,False,0.203643798828125,-0.23068605843236892
402,1813-07-01,False,0.17914835611979163,-0.23068605843236892
403,1813-08-01,False,0.18915812174479174,-0.23068605843236892
404,1813-09-01,False,0.181182861328125,-0.23068605843236892
405,1813-10-01,False,0.16905721028645826,-0.23068605843236892
406,1813-11-01,False,0.168243408203125,-0.23068605843236892
407,1813-12-01,False,0.15392049153645826,-0.23068605843236892
408,1814-01-01,False,0.1351318359375,-0.23068605843236892
409,1814-02-01,False,0.05436197916666674,-0.23068605843236892
410,1814-03-01,False,0.0452880859375,-0.23068605843236892
411,1814-04-01,False,0.00850423177083326,-0.23068605843236892
412,1814-05-01,False,-0.03299967447916674,-0.23068605843236892
413,1814-06-01,False,-0.0675048828125,-0.23068605843236892
414,1814-07-01,False,-0.10306803385416674,-0.23068605843236892
415,1814-08-01,False,-0.25557454427083326,-0.23068605843236892
416,1814-09-01,False,-0.43412272135416674,-0.23068605843236892
417,1814-10-01,False,-0.621826171875,-0.23068605843236892
418,1814-11-01,False,-0.7239990234375,-0.23068605843236892
419,1814-12-01,False,-0.8201904296875,-0.23068605843236892
420,1815-01-01,False,-0.8923746744791667,-0.23068605843236892
421,1815-02-01,False,-0.943115234375,-0.23068605843236892
422,1815-03-01,False,-1.00634765625,-0.23068605843236892
423,1815-04-01,False,-1.0571695963541667,-0.23068605843236892
424,1815-05-01,False,-1.1445719401041667,-0.23068605843236892
425,1815-06-01,False,-1.1626383463541667,-0.23068605843236892
426,1815-07-01,False,-1.1745198567708333,-0.23068605843236892
427,1815-08-01,False,-1.0984293619791667,-0.23068605843236892
428,1815-09-01,False,-0.9678955078124999,-0.23068605843236892
429,1815-10-01,False,-0.7765299479166667,-0.23068605843236892
430,1815-11-01,False,-0.7012125651041667,-0.23068605843236892
431,1815-12-01,False,-0.6293538411458333,-0.23068605843236892
432,1816-01-01,False,-0.5452880859375,-0.23068605843236892
433,1816-02-01,False,-0.4046630859375,-0.23068605843236892
434,1816-03-01,False,-0.35233561197916674,-0.23068605843236892
435,1816-04-01,False,-0.23543294270833326,-0.23068605843236892
436,1816-05-01,False,-0.11967086791992188,-0.23068605843236892
437,1816-06-01,False,-0.09053675333658862,-0.23068605843236892
438,1816-07-01,False,-0.06644821166992188,-0.23068605843236892
439,1816-08-01,False,-0.020366668701171875,-0.23068605843236892
440,1816-09-01,False,0.015115102132161384,-0.23068605843236892
441,1816-10-01,False,0.006895701090494866,-0.23068605843236892
442,1816-11-01,False,-0.043153127034505245,-0.23068605843236892
443,1816-12-01,False,-0.032573699951171875,-0.23068605843236892
444,1817-01-01,False,-0.043885548909505134,-0.23068605843236892
445,1817-02-01,True,-0.0691134134928385,0.0025123172336154465
446,1817-03-01,False,-0.054790496826171875,0.0025123172336154465
447,1817-04-01,False,-0.07031377156575525,0.0025123172336154465
448,1817-05-01,False,-0.0340576171875,0.0025123172336154465
449,1817-06-01,False,-0.04642740885416663,0.0025123172336154465
450,1817-07-01,False,-0.0809326171875,0.0025123172336154465
451,1817-08-01,False,-0.07151285807291663,0.0025123172336154465
452,1817-09-01,False,-0.08909098307291663,0.0025123172336154465
453,1817-10-01,False,-0.12432861328124989,0.0025123172336154465
454,1817-11-01,False,-0.08192952473958337,0.0025123172336154465
455,1817-12-01,False,-0.1064605712890625,0.0025123172336154465
456,1818-01-01,False,-0.10141499837239587,0.0025123172336154465
457,1818-02-01,False,-0.07342020670572913,0.0025123172336154465
458,1818-03-01,False,-0.07410176595052084,0.0025123172336154465
