,breakpoint,adjustment-to-next-breakpoint
0,1921-01-31,-0.9746532247524069
1,1929-04-30,-0.6214021154716192
2,1934-03-31,-0.0468804511004528
3,1953-12-31,-0.008712682346839862
4,1963-10-31,1.146836291419135
5,1968-10-31,0.4655272570033531
6,1988-06-30,0.09222734239366337
7,1993-06-30,-0.1567826567396604
8,2003-04-30,0.0487154447115381
9,2006-07-31,-0.09995247820298436
